College,Branch,Category,Merit No,Percentile,City
ISBM College Of Engineering Pune,Computer Science,GOPENH,42303,85.4541675,Pune
ISBM College Of Engineering Pune,Computer Science,LOPENH,44954,84.5731157,Pune
ISBM College Of Engineering Pune,Computer Science,GOPENO,20963,93.0070517,Pune
ISBM College Of Engineering Pune,Computer Science,LOPENO,21366,92.8912908,Pune
ISBM College Of Engineering Pune,Computer Science,MI,151721,28.8690743,Pune
ISBM College Of Engineering Pune,Computer Science,TFWS,21463,92.8488216,Pune
ISBM College Of Engineering Pune,Mechanical Engineering,GOPENH,128820,45.521922,Pune
ISBM College Of Engineering Pune,Mechanical Engineering,LOPENH,149246,31.3198919,Pune
ISBM College Of Engineering Pune,Mechanical Engineering,GOPENO,97823,62.8733646,Pune
ISBM College Of Engineering Pune,Mechanical Engineering,LOPENO,125049,47.9842799,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Machine Learning,GOPENH,57405,80.0615027,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Machine Learning,LOPENH,57258,80.0921435,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Machine Learning,GOPENO,41323,85.8772819,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Machine Learning,LOPENO,40972,86.0755637,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Machine Learning,MI,105584,59.3445914,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Machine Learning,TFWS,43194,85.2572473,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Data Science,GOPENH,50795,82.5540242,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Data Science,LOPENH,47477,83.639399,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Data Science,GOPENO,39225,86.6547892,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Data Science,LOPENO,40490,86.1433391,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Data Science,MI,176608,4.3427669,Pune
ISBM College Of Engineering Pune,Artificial Intelligence and Data Science,TFWS,38952,86.7801974,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GOPENH,131272,43.9565943,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GNT2H,178174,2.2833818,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,LOPENH,142150,36.6283954,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GSCH,161671,20.9410678,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GNT1H,147768,32.1785112,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GOBCH,174473,7.151896,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GSEBCH,153209,27.9969458,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GOPENO,111613,55.3559436,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GOBCO,176141,4.9568966,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,GSEBCO,144959,34.8002089,Pune
Navsahyadri Education Society's Group of Institutions,Civil Engineering,LOPENO,98284,62.8351694,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GOPENH,76260,72.6095528,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GSCH,127213,46.3828235,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GVJH,113196,54.7526673,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GNT1H,134574,42.1597155,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GNT2H,77315,72.1467831,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GNT3H,84000,69.275473,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GOBCH,86893,67.8622856,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GSEBCH,98702,62.795808,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LOPENH,78114,71.716606,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LSCH,103875,60.1504384,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LNT1H,112709,55.0733859,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LNT2H,92691,65.3627105,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LOBCH,82280,69.8140377,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LSEBCH,133304,42.725346,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,PWDOPENH,164959,17.7533973,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LVJH,96942,63.0759599,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GOPENO,56042,80.5896708,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GSCO,81438,70.4817329,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GNT2O,56453,80.4298831,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GNT3O,67874,76.0337773,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GOBCO,59890,79.1318865,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,GSEBCO,63486,77.820685,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LOPENO,57227,80.0921435,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LSCO,85602,68.4737144,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LNT1O,70533,74.9709109,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LOBCO,58483,79.5290328,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,LSEBCO,59632,79.1872032,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,DEFOPENS,139313,38.7773761,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,TFWS,54352,81.2084441,Pune
Navsahyadri Education Society's Group of Institutions,Computer Engineering,EWS,144292,34.8626522,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GOPENH,126372,47.4207012,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GSCH,160510,21.4924132,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GNT2H,126846,46.5102928,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GNT3H,134547,42.1597155,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GOBCH,131319,43.9565943,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GSEBCH,171616,10.4465918,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,LOPENH,125287,47.9076668,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,LOBCH,112383,55.1151268,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GSCH,144716,34.805294,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GSEBCH,113911,54.3568289,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,LSCH,153100,27.9969458,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,LSEBCH,104212,60.1291862,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GOPENO,106162,58.5786927,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GOBCO,129494,45.3423263,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,GSEBCO,117966,52.0861037,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,LOPENO,94004,64.9513096,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,LSCO,138841,38.8849565,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,TFWS,106652,58.1158577,Pune
Navsahyadri Education Society's Group of Institutions,Electrical Engineering,EWS,175107,6.2399253,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GOPENH,88038,67.5881106,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GSCH,158538,23.9454765,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GVJH,176730,4.1087911,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GNT1H,156646,25.0606208,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GNT2H,98360,62.8351694,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GOBCH,101906,60.546705,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GSEBCH,155011,26.1271353,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LOPENH,93480,65.2298851,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LSCH,153468,27.815423,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LNT3H,143448,35.5925864,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LOBCH,105225,59.8892661,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LSEBCH,119202,51.2170385,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GOPENO,70616,74.9709109,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GSCO,75976,72.7750912,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GNT2O,76055,72.6095528,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GOBCO,78075,71.716606,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,GSEBCO,75518,72.8411223,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LOPENO,61980,78.1973837,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LSCO,116680,52.9935209,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LOBCO,72880,73.8486985,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,LSEBCO,68223,75.8854903,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,TFWS,73868,73.5848302,Pune
Navsahyadri Education Society's Group of Institutions,Electronics and Telecommunication Engg,EWS,160435,21.6221843,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GOPENH,116838,52.814879,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GOBCH,168134,14.0490445,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GSEBCH,171377,10.8656299,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LOPENH,142562,36.2134011,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LNT1H,163647,18.7028082,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LOBCH,152938,28.0884374,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GSCH,123388,48.8696809,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LSCH,128860,45.521922,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GOPENO,96894,63.0759599,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GSCO,111277,55.8763225,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GSTO,166813,15.6816655,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GOBCO,118860,51.7862916,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LOPENO,114000,54.1800379,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,TFWS,99846,61.8908693,Pune
Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,EWS,174265,7.3207233,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GOPENH,96039,63.5258359,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GSCH,161271,21.0368242,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GVJH,102168,60.5030966,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GNT1H,141409,37.2130338,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GNT2H,102441,60.2951569,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GNT3H,105544,59.3445914,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GOBCH,103985,60.1291862,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GSEBCH,112531,55.1151268,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,LOPENH,90213,66.1855163,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,LSCH,171521,10.8434786,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,LOBCH,97722,62.902955,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,PWDOPENH,105618,59.0509185,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,GSEBCH,77045,72.2338818,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,LVJH,155315,25.7846411,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,LSEBCH,71987,74.3614357,Pune
Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and Machine Learning,PWDOPENH,158604,23.9454765,Pune
